Number;Content Curator;Type;ID entities;Owner entities;Act;Warn (link);Date;Time (optional);Reason or other comments;Network;Sum
4257;mmsaww;Video\10;https://play.joystream.org/video/4732;fishing;Warn;https://testnet.joystream.org/#/forum/threads/329?replyIdx=88&page=9;23.07.2021;;low quality thumbnail;;1
4258;mmsaww;Video\10;https://play.joystream.org/video/3793;невкусная паста;Accepted;;23.07.2021;;;;1
4259;mmsaww;Video\10;https://play.joystream.org/video/3794;невкусная паста;Accepted;;23.07.2021;;;;1
4260;mmsaww;Video\10;https://play.joystream.org/video/4466;ZAZIK;Accepted;;23.07.2021;;;;1
4261;mmsaww;Video\10;https://play.joystream.org/video/4467;Travel with joy;Accepted;;23.07.2021;;;;1
4262;prontera;Video\10;https://play.joystream.org/video/4733;IPFS;Accepted;;23.07.2021;;;;1
4263;prontera;Video\10;https://play.joystream.org/video/4735;ZAZIK;Accepted;;23.07.2021;;;;1
4264;prontera;Video\10;https://play.joystream.org/video/4814;Crypto NY;Accepted;;23.07.2021;;;;1
4265;prontera;Video\10;https://play.joystream.org/video/4468;ZAZIK;Accepted;;23.07.2021;;;;1
4266;prontera;Video\10;https://play.joystream.org/video/4736;IPFS;Accepted;;23.07.2021;;;;1
4267;prontera;Video\10;https://play.joystream.org/video/4470;ZAZIK;Accepted;;23.07.2021;;;;1
4268;prontera;Video\10;https://play.joystream.org/video/4469;ZAZIK;Accepted;;23.07.2021;;;;1
4269;prontera;Video\10;https://play.joystream.org/video/4472;Coctails culture;Accepted;;23.07.2021;;;;1
4270;prontera;Video\10;https://play.joystream.org/video/4471;ZAZIK;Accepted;;23.07.2021;;;;1
4271;prontera;Video\10;https://play.joystream.org/video/3964;Avtodrom;Accepted;;23.07.2021;;;;1
4272;prontera;Video\10;https://play.joystream.org/video/3963;Avtodrom;Accepted;;23.07.2021;;;;1
4273;prontera;Video\10;https://play.joystream.org/video/3962;Polkadot;Accepted;;23.07.2021;;;;1
4274;prontera;Video\10;https://play.joystream.org/video/3795;невкусная паста;Accepted;;23.07.2021;;;;1
4275;prontera;Video\10;https://play.joystream.org/video/3966;PrettyFreak;Accepted;;23.07.2021;;;;1
4276;prontera;Video\10;https://play.joystream.org/video/4473;ZAZIK;Accepted;;23.07.2021;;;;1
4277;prontera;Video\10;https://play.joystream.org/video/4474;Coctails culture;Accepted;;23.07.2021;;;;1
4278;prontera;Video\10;https://play.joystream.org/video/4476;Travel with joy;Accepted;;23.07.2021;;;;1
4279;prontera;Video\10;https://play.joystream.org/video/4475;ZAZIK;Accepted;;23.07.2021;;;;1
4280;prontera;Video\10;https://play.joystream.org/video/4480;Travel with joy;Accepted;;23.07.2021;;;;1
4281;prontera;Video\10;https://play.joystream.org/video/4477;ZAZIK;Accepted;;23.07.2021;;;;1
4282;prontera;Video\10;https://play.joystream.org/video/4478;Coctails culture;Accepted;;23.07.2021;;;;1
4283;prontera;Video\10;https://play.joystream.org/video/4479;ZAZIK;Accepted;;23.07.2021;;;;1
4284;prontera;Video\10;https://play.joystream.org/video/4737;fishing;Accepted;;23.07.2021;;;;1
4285;prontera;Video\10;https://play.joystream.org/video/4482;ZAZIK;Accepted;;23.07.2021;;;;1
4286;prontera;Video\10;https://play.joystream.org/video/4481;Coctails culture;Accepted;;23.07.2021;;;;1
4287;prontera;Video\10;https://play.joystream.org/video/3874;Enjoy every moment;Accepted;;23.07.2021;;;;1
4288;prontera;Video\10;https://play.joystream.org/video/3875;Interviews(Archive);Accepted;;23.07.2021;;;;1
4289;prontera;Video\10;https://play.joystream.org/video/4734;Crypto NY;Accepted;;23.07.2021;;;;1
4290;prontera;Video\10;https://play.joystream.org/video/4483;Coctails culture;Accepted;;23.07.2021;;;;1
4291;prontera;Video\10;https://play.joystream.org/video/4739;Crypto NY;Accepted;;23.07.2021;;;;1
4292;prontera;Video\10;https://play.joystream.org/video/4485;Coctails culture;Accepted;;23.07.2021;;;;1
4293;prontera;Video\10;https://play.joystream.org/video/4738;ZAZIK;Accepted;;23.07.2021;;;;1
4294;prontera;Video\10;https://play.joystream.org/video/4815;Crypto NY;Accepted;;23.07.2021;;;;1
4295;prontera;Video\10;https://play.joystream.org/video/4484;ZAZIK;Accepted;;23.07.2021;;;;1
4296;prontera;Video\10;https://play.joystream.org/video/4486;Coctails culture;Accepted;;23.07.2021;;;;1
4297;prontera;Video\10;https://play.joystream.org/video/4740;fishing;Accepted;;23.07.2021;;;;1
4298;lyazufey1812;Video\10;https://play.joystream.org/video/3967;Polkadot;Censored;https://testnet.joystream.org/#/forum/threads/329?replyIdx=90&page=9;23.07.2021;;duplicate;;1
4299;prontera;Video\10;https://play.joystream.org/video/4487;ZAZIK;Accepted;;23.07.2021;;;;1
4300;prontera;Video\10;https://play.joystream.org/video/3968;mine;Accepted;;23.07.2021;;;;1
4301;prontera;Video\10;https://play.joystream.org/video/3992;Все про футбол;Accepted;;23.07.2021;;;;1
4302;prontera;Video\10;https://play.joystream.org/video/4816;IPFS;Accepted;;23.07.2021;;;;1
4303;prontera;Video\10;https://play.joystream.org/video/4488;Crypto NY;Accepted;;23.07.2021;;;;1
4304;prontera;Video\10;https://play.joystream.org/video/4490;Coctails culture;Accepted;;23.07.2021;;;;1
4305;prontera;Video\10;https://play.joystream.org/video/4489;Crypto NY;Accepted;;23.07.2021;;;;1
4306;prontera;Video\10;https://play.joystream.org/video/4124;botzmann;Accepted;;23.07.2021;;;;1
4307;prontera;Video\10;https://play.joystream.org/video/4123;botzmann;Accepted;;23.07.2021;;;;1
4308;prontera;Video\10;https://play.joystream.org/video/4125;botzmann;Accepted;;23.07.2021;;;;1
4309;prontera;Video\10;https://play.joystream.org/video/4327;MoonArack;None;low quality trash;23.07.2021;;does not comply with the rules;;1
4310;prontera;Video\10;https://play.joystream.org/video/4743;IPFS;Accepted;;23.07.2021;;;;1
4311;prontera;Video\10;https://play.joystream.org/video/4742;Crypto NY;Accepted;;23.07.2021;;;;1
4312;prontera;Video\10;https://play.joystream.org/video/4741;fishing;Accepted;;23.07.2021;;;;1
4313;prontera;Video\10;https://play.joystream.org/video/4745;Crypto NY;Accepted;;;;;;1
4314;prontera;Video\10;https://play.joystream.org/video/4744;ZAZIK;Accepted;;;;;;1
4315;prontera;Video\10;https://play.joystream.org/video/4492;Travel with joy;Accepted;;;;;;1
4316;prontera;Video\10;https://play.joystream.org/video/4493;Пивной животик;Accepted;;;;;;1
4317;prontera;Video\10;https://play.joystream.org/video/4494;;None;;23.07.2021;;does not play;;1
4318;prontera;Video\10;https://play.joystream.org/video/4746;Crypto NY;Accepted;;23.07.2021;;;;1
4319;prontera;Video\10;https://play.joystream.org/video/4747;Crypto NY;Accepted;;23.07.2021;;;;1
4320;prontera;Video\10;https://play.joystream.org/video/4749;ZAZIK;Accepted;;23.07.2021;;;;1
4321;prontera;Video\10;https://play.joystream.org/video/4126;botzmann;Accepted;;23.07.2021;;;;1
4322;prontera;Video\10;https://play.joystream.org/video/4127;botzmann;Accepted;;23.07.2021;;;;1
4323;prontera;Video\10;https://play.joystream.org/video/4495;Crypto NY;Accepted;;23.07.2021;;;;1
4324;prontera;Video\10;https://play.joystream.org/video/4496;Coctails culture;Accepted;;23.07.2021;;;;1
4325;prontera;Video\10;https://play.joystream.org/video/4497;Crypto NY;Accepted;;23.07.2021;;;;1
4326;prontera;Video\10;https://play.joystream.org/video/4499;ZAZIK;Accepted;;23.07.2021;;;;1
4327;prontera;Video\10;https://play.joystream.org/video/4498;Coctails culture;Accepted;;23.07.2021;;;;1
4328;prontera;Video\10;https://play.joystream.org/video/4750;Crypto NY;Accepted;;23.07.2021;;;;1
4329;prontera;Video\10;https://play.joystream.org/video/4751;Crypto NY;Accepted;;23.07.2021;;;;1
4330;prontera;Video\10;https://play.joystream.org/video/4500;Crypto NY;Accepted;;23.07.2021;;;;1
4331;prontera;Video\10;https://play.joystream.org/video/4504;ZAZIK;Accepted;;23.07.2021;;;;1
4332;prontera;Video\10;https://play.joystream.org/video/4502;Crypto NY;Accepted;;23.07.2021;;;;1
4333;prontera;Video\10;https://play.joystream.org/video/4501;Crypto NY;Accepted;;23.07.2021;;;;1
4334;prontera;Video\10;https://play.joystream.org/video/4505;Diving stories;Accepted;;23.07.2021;;;;1
4335;prontera;Video\10;https://play.joystream.org/video/4503;Crypto NY;Accepted;;23.07.2021;;;;1
4336;prontera;Video\10;https://play.joystream.org/video/3796;Avtodrom;Accepted;;23.07.2021;;;;1
4337;prontera;Video\10;https://play.joystream.org/video/3994;Avtodrom;Accepted;;23.07.2021;;;;1
4338;prontera;Video\10;https://play.joystream.org/video/3797;Avtodrom;Accepted;;23.07.2021;;;;1
4339;prontera;Video\10;https://play.joystream.org/video/3798;Avtodrom;Accepted;;23.07.2021;;;;1
4340;prontera;Video\10;https://play.joystream.org/video/4128;botzmann;Accepted;;23.07.2021;;;;1
4341;prontera;Video\10;https://play.joystream.org/video/4129;botzmann;Accepted;;23.07.2021;;;;1
4342;prontera;Video\10;https://play.joystream.org/video/4130;botzmann;Accepted;;23.07.2021;;;;1
4343;prontera;Video\10;https://play.joystream.org/video/4506;Crypto NY;Accepted;;23.07.2021;;;;1
4344;prontera;Video\10;https://play.joystream.org/video/4508;Crypto NY;Accepted;;23.07.2021;;;;1
4345;prontera;Video\10;https://play.joystream.org/video/4507;Diving stories;Accepted;;23.07.2021;;;;1
4346;prontera;Video\10;https://play.joystream.org/video/4510;Crypto NY;Accepted;;23.07.2021;;;;1
4347;prontera;Video\10;https://play.joystream.org/video/4509;Crypto NY;Accepted;;23.07.2021;;;;1
4348;prontera;Video\10;https://play.joystream.org/video/4512;ZAZIK;Accepted;;23.07.2021;;;;1
4349;prontera;Video\10;https://play.joystream.org/video/4511;Crypto NY;Accepted;;23.07.2021;;;;1
4350;prontera;Video\10;https://play.joystream.org/video/4513;Crypto NY;Accepted;;23.07.2021;;;;1
4351;prontera;Video\10;https://play.joystream.org/video/4515;Travel with joy;Accepted;;23.07.2021;;;;1
4352;prontera;Video\10;https://play.joystream.org/video/4514;Diving stories;Accepted;;23.07.2021;;;;1
4353;prontera;Video\10;https://play.joystream.org/video/4752;Crypto NY;Accepted;;23.07.2021;;;;1
4354;prontera;Video\10;https://play.joystream.org/video/4817;IPFS;Accepted;;23.07.2021;;;;1
4355;prontera;Video\10;https://play.joystream.org/video/4516;ZAZIK;Accepted;;23.07.2021;;;;1
4356;prontera;Video\10;https://play.joystream.org/video/4517;ZAZIK;Accepted;;23.07.2021;;;;1
4357;prontera;Video\10;https://play.joystream.org/video/4753;Crypto NY;Accepted;;23.07.2021;;;;1
4358;prontera;Video\10;https://play.joystream.org/video/4518;Crypto NY;Accepted;;23.07.2021;;;;1
4359;prontera;Video\10;https://play.joystream.org/video/4519;Crypto NY;Accepted;;23.07.2021;;;;1
4360;prontera;Video\10;https://play.joystream.org/video/4754;Crypto NY;Accepted;;23.07.2021;;;;1
4361;prontera;Video\10;https://play.joystream.org/video/4755;ZAZIK;Accepted;;23.07.2021;;;;1
4362;prontera;Video\10;https://play.joystream.org/video/4756;ZAZIK;Accepted;;23.07.2021;;;;1
4363;prontera;Video\10;https://play.joystream.org/video/4520;Crypto NY;Accepted;;23.07.2021;;;;1
4364;prontera;Video\10;https://play.joystream.org/video/4522;ZAZIK;Accepted;;23.07.2021;;;;1
4365;prontera;Video\10;https://play.joystream.org/video/4521;Crypto NY;Accepted;;23.07.2021;;;;1
4366;prontera;Video\10;https://play.joystream.org/video/3799;Avtodrom;Accepted;;23.07.2021;;;;1
4367;prontera;Video\10;https://play.joystream.org/video/3800;Avtodrom;Accepted;;23.07.2021;;;;1
4368;prontera;Video\10;https://play.joystream.org/video/4524;ZAZIK;Accepted;;23.07.2021;;;;1
4369;prontera;Video\10;https://play.joystream.org/video/4758;ZAZIK;Accepted;;23.07.2021;;;;1
4370;prontera;Video\10;https://play.joystream.org/video/4523;Crypto NY;Accepted;;23.07.2021;;;;1
4371;prontera;Video\10;https://play.joystream.org/video/4757;Crypto NY;Accepted;;23.07.2021;;;;1
4372;prontera;Video\10;https://play.joystream.org/video/4525;Crypto NY;Accepted;;23.07.2021;;;;1
4373;prontera;Video\10;https://play.joystream.org/video/4760;fishing;Accepted;;23.07.2021;;;;1
4374;prontera;Video\10;https://play.joystream.org/video/4526;Crypto NY;Accepted;;23.07.2021;;;;1
4375;prontera;Video\10;https://play.joystream.org/video/4761;ZAZIK;Accepted;;23.07.2021;;;;1
4376;prontera;Video\10;https://play.joystream.org/video/4819;IPFS;Accepted;;23.07.2021;;;;1
4377;prontera;Video\10;https://play.joystream.org/video/4527;Crypto NY;Accepted;;23.07.2021;;;;1
4378;lyazufey1812;Video\10;https://play.joystream.org/video/4762;fishing;Accepted;;23.07.2021;;;;1
4379;lyazufey1812;Video\10;https://play.joystream.org/video/4528;Crypto NY;Accepted;;23.07.2021;;;;1
4380;lyazufey1812;Video\10;https://play.joystream.org/video/4529;Crypto NY;Accepted;;23.07.2021;;;;1
4381;lyazufey1812;Video\10;https://play.joystream.org/video/4531;Crypto NY;Accepted;;23.07.2021;;;;1
4382;lyazufey1812;Video\10;https://play.joystream.org/video/4530;Crypto NY;Accepted;;23.07.2021;;;;1
4383;lyazufey1812;Video\10;https://play.joystream.org/video/4532;Crypto NY;Accepted;;23.07.2021;;;;1
4384;lyazufey1812;Video\10;https://play.joystream.org/video/4533;Crypto NY;Accepted;;23.07.2021;;;;1
4385;lyazufey1812;Video\10;https://play.joystream.org/video/4763;fishing;Accepted;;23.07.2021;;;;1
4386;lyazufey1812;Video\10;https://play.joystream.org/video/4820;IPFS;Accepted;;23.07.2021;;;;1
4387;lyazufey1812;Video\10;https://play.joystream.org/video/4535;Все про рыбалку;Accepted;;23.07.2021;;;;1
4388;lyazufey1812;Video\10;https://play.joystream.org/video/4536;Forbiuz;Accepted;;23.07.2021;;;;1
4389;lyazufey1812;Video\10;https://play.joystream.org/video/4767;ZAZIK;Accepted;;23.07.2021;;;;1
4390;lyazufey1812;Video\10;https://play.joystream.org/video/4537;Все про рыбалку;Accepted;;23.07.2021;;;;1
4391;lyazufey1812;Video\10;https://play.joystream.org/video/4764;Crypto NY;Accepted;;23.07.2021;;;;1
4392;lyazufey1812;Video\10;https://play.joystream.org/video/4818;IPFS;Accepted;;23.07.2021;;;;1
4393;lyazufey1812;Video\10;https://play.joystream.org/video/4766;Crypto NY;Accepted;;23.07.2021;;;;1
4394;lyazufey1812;Video\10;https://play.joystream.org/video/3873;Interviews(Archive);Accepted;;23.07.2021;;;;1
4395;lyazufey1812;Video\10;https://play.joystream.org/video/3971;PrettyFreak;Accepted;;23.07.2021;;;;1
4396;lyazufey1812;Video\10;https://play.joystream.org/video/3876;Interviews(Archive);Accepted;;23.07.2021;;;;1
4397;lyazufey1812;Video\10;https://play.joystream.org/video/4538;Все про рыбалку;Accepted;;23.07.2021;;;;1
4398;lyazufey1812;Video\10;https://play.joystream.org/video/4539;Crypto NY;Accepted;;23.07.2021;;;;1
4399;lyazufey1812;Video\10;https://play.joystream.org/video/4541;Crypto NY;Accepted;;23.07.2021;;;;1
4400;lyazufey1812;Video\10;https://play.joystream.org/video/4540;Все про рыбалку;Accepted;;23.07.2021;;;;1
4401;lyazufey1812;Video\10;https://play.joystream.org/video/3972;PrettyFreak;Accepted;;23.07.2021;;;;1
4402;lyazufey1812;Video\10;https://play.joystream.org/video/4542;Crypto NY;Accepted;;23.07.2021;;;;1
4403;lyazufey1812;Video\10;https://play.joystream.org/video/4768;Crypto NY;Accepted;;23.07.2021;;;;1
4404;lyazufey1812;Video\10;https://play.joystream.org/video/4544;Ethereum News;None;;23.07.2021;;does not play;;1
4405;lyazufey1812;Video\10;https://play.joystream.org/video/4759;Crypto NY;Accepted;;23.07.2021;;;;1
4406;lyazufey1812;Video\10;https://play.joystream.org/video/4546;ZAZIK;Accepted;;23.07.2021;;;;1
4407;lyazufey1812;Video\10;https://play.joystream.org/video/4545;Ethereum News;Accepted;;23.07.2021;;;;1
4408;lyazufey1812;Video\10;https://play.joystream.org/video/3859;Interviews(Archive);Accepted;;23.07.2021;;;;1
4409;mmsaww;Video\10;https://play.joystream.org/video/3908;ZAZIK;Accepted;;23.07.2021;;;;1
4410;mmsaww;Video\10;https://play.joystream.org/video/3896;Cardano;Accepted;;23.07.2021;;;;1
4411;mmsaww;Video\10;https://play.joystream.org/video/4543;Crypto NY;Accepted;;23.07.2021;;;;1
4412;mmsaww;Video\10;https://play.joystream.org/video/4547;Ethereum News;Accepted;;23.07.2021;;;;1
4413;mmsaww;Video\10;https://play.joystream.org/video/3898;Polkadot;Accepted;;23.07.2021;;;;1
4414;mmsaww;Video\10;https://play.joystream.org/video/3899;Abandonned Places;Accepted;;23.07.2021;;;;1
4415;mmsaww;Video\10;https://play.joystream.org/video/3995;Polkadot;Accepted;;23.07.2021;;;;1
4416;mmsaww;Video\10;https://play.joystream.org/video/4821;IPFS;Accepted;;23.07.2021;;;;1
4417;mmsaww;Video\10;https://play.joystream.org/video/4550;Ethereum News;Accepted;;23.07.2021;;;;1
4418;mmsaww;Video\10;https://play.joystream.org/video/4549;Ethereum News;Accepted;;23.07.2021;;;;1
4419;mmsaww;Video\10;https://play.joystream.org/video/4770;fishing;Accepted;;23.07.2021;;;;1
4420;mmsaww;Video\10;https://play.joystream.org/video/4771;ZAZIK;Accepted;;23.07.2021;;;;1
4421;mmsaww;Video\10;https://play.joystream.org/video/4552;Crypto NY;Accepted;;23.07.2021;;;;1
4422;mmsaww;Video\10;https://play.joystream.org/video/4551;Ethereum News;Accepted;;23.07.2021;;;;1
4423;mmsaww;Video\10;https://play.joystream.org/video/4553;ZAZIK;Accepted;;23.07.2021;;;;1
4424;mmsaww;Video\10;https://play.joystream.org/video/4554;Ethereum News;Accepted;;23.07.2021;;;;1
4425;mmsaww;Video\10;https://play.joystream.org/video/4555;Ethereum News;Accepted;;23.07.2021;;;;1
4426;mmsaww;Video\10;https://play.joystream.org/video/4773;fishing;Accepted;;23.07.2021;;;;1
4427;mmsaww;Video\10;https://play.joystream.org/video/4556;Ethereum News;Accepted;;23.07.2021;;;;1
4428;mmsaww;Video\10;https://play.joystream.org/video/4822;IPFS;Accepted;;23.07.2021;;;;1
4429;mmsaww;Video\10;https://play.joystream.org/video/4774;fishing;Accepted;;23.07.2021;;;;1
4430;mmsaww;Video\10;https://play.joystream.org/video/4561;Ethereum News;Accepted;;23.07.2021;;;;1
4431;mmsaww;Video\10;https://play.joystream.org/video/4557;Ethereum News;Accepted;;23.07.2021;;;;1
4432;mmsaww;Video\10;https://play.joystream.org/video/4560;Ethereum News;Accepted;;23.07.2021;;;;1
4433;mmsaww;Video\10;https://play.joystream.org/video/4558;ZAZIK;Accepted;;23.07.2021;;;;1
4434;mmsaww;Video\10;https://play.joystream.org/video/4559;Ethereum News;Accepted;;23.07.2021;;;;1
4435;mmsaww;Video\10;https://play.joystream.org/video/3900;Polkadot;Accepted;;23.07.2021;;;;1
4436;mmsaww;Video\10;https://play.joystream.org/video/3901;Abandonned Places;Accepted;;23.07.2021;;;;1
4437;mmsaww;Video\10;https://play.joystream.org/video/3974;Polkadot;Accepted;;23.07.2021;;;;1
4438;mmsaww;Video\10;https://play.joystream.org/video/3902;Abandonned Places;Accepted;;23.07.2021;;;;1
4439;mmsaww;Video\10;https://play.joystream.org/video/4562;Ethereum News;Accepted;;23.07.2021;;;;1
4440;mmsaww;Video\10;https://play.joystream.org/video/4564;Ethereum News;Accepted;;23.07.2021;;;;1
4441;mmsaww;Video\10;https://play.joystream.org/video/4563;ZAZIK;Accepted;;23.07.2021;;;;1
4442;mmsaww;Video\10;https://play.joystream.org/video/4565;Ethereum News;Accepted;;23.07.2021;;;;1
4443;mmsaww;Video\10;https://play.joystream.org/video/4776;fishing;Accepted;;23.07.2021;;;;1
4444;mmsaww;Video\10;https://play.joystream.org/video/4567;Ethereum News;Accepted;;23.07.2021;;;;1
4445;mmsaww;Video\10;https://play.joystream.org/video/4566;Ethereum News;Accepted;;23.07.2021;;;;1
